unit_id,repository_id,file_path,blob_sha,category_1_1_0,expected_category
0489fe9c8b7406f185e1c12be15715dec42482b7353dafdc902628f9f0f760d6,pymc-labs/pymc-marketing,tests/pie/test_model.py,3b06f039cb7ee1513834577e93176914e29dd6f4,TEST,TEST
2658b664e28eb506337f53f6337bfd5c0887d1f643dfc81371f128d451b867f1,ultralytics/ultralytics,tests/data/dataloader/yolosegment.py,8daf406f25e7876dcd40cb0a740dd06a61e9cc0e,TEST,TEST
07a578edabae3d08185ecd3c0e6791b18d3f69418a63cc675dd11b7551ca0d90,open-edge-platform/anomalib,tests/unit/data/base/__init__.py,83457c242b802a83d0b9bd48b976a58946400226,TEST,TEST
06a652efe45cd83d62f0d3a2852a3e8b0245d9c59912c6d74c23dfdca5b343ff,pymc-labs/pymc-marketing,tests/bass/test_plotting.py,538d1918736f5e41a34e4e0dde237d381babce75,TEST,TEST
3100b05ab9bb3d547a52acd5bfcd7078f0a21f4e7ad9be3875289dab8163f2c7,ultralytics/ultralytics,tests/cache_test_assets.py,9457fc9b29e1eadd74c34f0450ed453c187da707,TEST,TEST
084070f99e25b0af8bafad9d75884bde0f1d8e4fefba04ecc177ba9ef3425512,open-edge-platform/anomalib,tests/utils/test_config.py,6d5cf5706929d5b9be28bef42f7bc22b7726cfad,TEST,TEST
071a7084c61f9af836f0cc9bdf4c3adfd8dd2884d2ccc8be297a550db05d1df7,pymc-labs/pymc-marketing,tests/mmm/test_transformers.py,5f2cdb21e099ebd150238fe3b3cb5a86820d4ff5,TEST,TEST
32e7179c57a7c8018bdad3cd7b6254724515cc7cf0f58b447ca61a6398a56cbb,ultralytics/ultralytics,tests/test_solutions.py,d7328626d149983bd7a35929602a2b16685ae060,TEST,TEST
08717219a9c136011f19753832e46482aba9e178f0c2e48b376541fc8c581f2d,open-edge-platform/anomalib,tests/unit/models/image/winclip/test_prompting.py,f9c92d60794621bbe6d6362572175a5b14ecea05,TEST,TEST
083206603be8d93fa33eb625b4660b990db2d66c7068aa6382ef2f127a1db56a,pymc-labs/pymc-marketing,tests/mmm/test_utils.py,0829933bf230be3dde7e417c3a7f69a9002108a1,TEST,TEST
019c1b202ea201223be028a9d27424079392131bfce0bd1ae58a975847a86685,open-edge-platform/anomalib,examples/notebooks/05_loggers/mlflow.ipynb,8b52a136f215d4aeda50c76fb751a72d4d12dc2c,NOTEBOOK,NOTEBOOK
02267a27b4329d4934b9e5be692064283d9960bc556c86ad81e92cd8c4d5d85c,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/mmm_plot_suite_migration_guide.ipynb,f55f8033152f09641852adcbfcb2dc01529040a2,NOTEBOOK,NOTEBOOK
